date,game_mode,region,map,tier,hero,role,pick_rate,win_rate
2026-03-16,competitive,Europe,junkertown,Bronze,미즈키,SUPPORT,19.0,52.1
2026-03-16,competitive,Europe,junkertown,Bronze,바스티온,DAMAGE,21.2,46.9
2026-03-16,competitive,Europe,junkertown,Bronze,바티스트,SUPPORT,5.8,38.1
2026-03-16,competitive,Europe,junkertown,Bronze,벤데타,DAMAGE,3.3,61.8
2026-03-16,competitive,Europe,junkertown,Bronze,벤처,DAMAGE,1.9,59.3
2026-03-16,competitive,Europe,junkertown,Bronze,브리기테,SUPPORT,2.9,62.1
2026-03-16,competitive,Europe,junkertown,Bronze,소전,DAMAGE,14.6,44.7
2026-03-16,competitive,Europe,junkertown,Bronze,솔저: 76,DAMAGE,19.1,46.4
2026-03-16,competitive,Europe,junkertown,Bronze,솜브라,DAMAGE,3.7,53.7
2026-03-16,competitive,Europe,junkertown,Bronze,시그마,TANK,13.0,49.7
2026-03-16,competitive,Europe,junkertown,Bronze,시메트라,DAMAGE,2.7,53.8
2026-03-16,competitive,Europe,junkertown,Bronze,아나,SUPPORT,14.2,48.5
2026-03-16,competitive,Europe,junkertown,Bronze,안란,DAMAGE,11.2,48.4
2026-03-16,competitive,Europe,junkertown,Bronze,애쉬,DAMAGE,14.6,50.2
2026-03-16,competitive,Europe,junkertown,Bronze,에코,DAMAGE,4.6,50.6
2026-03-16,competitive,Europe,junkertown,Bronze,엠레,DAMAGE,14.0,51.6
2026-03-16,competitive,Europe,junkertown,Bronze,오리사,TANK,16.0,42.2
2026-03-16,competitive,Europe,junkertown,Bronze,우양,SUPPORT,7.6,52.9
2026-03-16,competitive,Europe,junkertown,Bronze,위도우메이커,DAMAGE,7.7,50.3
2026-03-16,competitive,Europe,junkertown,Bronze,윈스턴,TANK,3.0,55.5
2026-03-16,competitive,Europe,junkertown,Bronze,일리아리,SUPPORT,10.5,54.3
2026-03-16,competitive,Europe,junkertown,Bronze,자리야,TANK,3.1,46.0
2026-03-16,competitive,Europe,junkertown,Bronze,정커퀸,TANK,3.8,51.4
2026-03-16,competitive,Europe,junkertown,Bronze,정크랫,DAMAGE,14.7,50.5
2026-03-16,competitive,Europe,junkertown,Bronze,제트팩 캣,SUPPORT,3.9,52.7
2026-03-16,competitive,Europe,junkertown,Bronze,젠야타,SUPPORT,12.9,49.9
2026-03-16,competitive,Europe,junkertown,Bronze,주노,SUPPORT,21.1,44.6
2026-03-16,competitive,Europe,junkertown,Bronze,캐서디,DAMAGE,11.1,47.6
2026-03-16,competitive,Europe,junkertown,Bronze,키리코,SUPPORT,28.2,53.0
2026-03-16,competitive,Europe,junkertown,Bronze,토르비욘,DAMAGE,5.1,44.4
2026-03-16,competitive,Europe,junkertown,Bronze,트레이서,DAMAGE,3.8,54.1
2026-03-16,competitive,Europe,junkertown,Bronze,파라,DAMAGE,6.7,49.3
2026-03-16,competitive,Europe,junkertown,Bronze,프레야,DAMAGE,5.3,52.1
2026-03-16,competitive,Europe,junkertown,Bronze,한조,DAMAGE,9.6,48.1
2026-03-16,competitive,Europe,junkertown,Bronze,해저드,TANK,1.7,59.5
2026-03-16,competitive,Europe,junkertown,Silver,D.Va,TANK,9.2,46.7
2026-03-16,competitive,Europe,junkertown,Silver,겐지,DAMAGE,7.6,53.9
2026-03-16,competitive,Europe,junkertown,Silver,도미나,TANK,5.7,52.8
2026-03-16,competitive,Europe,junkertown,Silver,둠피스트,TANK,3.6,54.4
2026-03-16,competitive,Europe,junkertown,Silver,라마트라,TANK,9.6,49.4
2026-03-16,competitive,Europe,junkertown,Silver,라이프위버,SUPPORT,7.5,48.7
2026-03-16,competitive,Europe,junkertown,Silver,라인하르트,TANK,13.0,51.0
2026-03-16,competitive,Europe,junkertown,Silver,레킹볼,TANK,1.9,56.2
2026-03-16,competitive,Europe,junkertown,Silver,로드호그,TANK,7.5,49.9
2026-03-16,competitive,Europe,junkertown,Silver,루시우,SUPPORT,7.0,51.5
2026-03-16,competitive,Europe,junkertown,Silver,리퍼,DAMAGE,12.4,53.0
2026-03-16,competitive,Europe,junkertown,Silver,마우가,TANK,6.5,51.8
2026-03-16,competitive,Europe,junkertown,Silver,메르시,SUPPORT,23.7,49.1
2026-03-16,competitive,Europe,junkertown,Silver,메이,DAMAGE,8.3,51.7
2026-03-16,competitive,Europe,junkertown,Silver,모이라,SUPPORT,33.6,48.9
2026-03-16,competitive,Europe,junkertown,Silver,미즈키,SUPPORT,19.2,54.0
2026-03-16,competitive,Europe,junkertown,Silver,바스티온,DAMAGE,20.8,47.2
2026-03-16,competitive,Europe,junkertown,Silver,바티스트,SUPPORT,6.2,45.7
2026-03-16,competitive,Europe,junkertown,Silver,벤데타,DAMAGE,3.9,56.6
2026-03-16,competitive,Europe,junkertown,Silver,벤처,DAMAGE,2.4,52.6
2026-03-16,competitive,Europe,junkertown,Silver,브리기테,SUPPORT,2.7,55.2
2026-03-16,competitive,Europe,junkertown,Silver,소전,DAMAGE,12.5,44.6
2026-03-16,competitive,Europe,junkertown,Silver,솔저: 76,DAMAGE,22.5,48.1
2026-03-16,competitive,Europe,junkertown,Silver,솜브라,DAMAGE,3.7,47.7
2026-03-16,competitive,Europe,junkertown,Silver,시그마,TANK,14.9,52.1
2026-03-16,competitive,Europe,junkertown,Silver,시메트라,DAMAGE,2.3,42.9
2026-03-16,competitive,Europe,junkertown,Silver,아나,SUPPORT,20.1,46.7
2026-03-16,competitive,Europe,junkertown,Silver,안란,DAMAGE,9.4,53.0
2026-03-16,competitive,Europe,junkertown,Silver,애쉬,DAMAGE,14.9,53.2
2026-03-16,competitive,Europe,junkertown,Silver,에코,DAMAGE,4.0,52.5
2026-03-16,competitive,Europe,junkertown,Silver,엠레,DAMAGE,15.0,51.8
2026-03-16,competitive,Europe,junkertown,Silver,오리사,TANK,14.5,44.5
2026-03-16,competitive,Europe,junkertown,Silver,우양,SUPPORT,7.0,49.4
2026-03-16,competitive,Europe,junkertown,Silver,위도우메이커,DAMAGE,7.6,50.9
2026-03-16,competitive,Europe,junkertown,Silver,윈스턴,TANK,4.4,49.1
2026-03-16,competitive,Europe,junkertown,Silver,일리아리,SUPPORT,11.3,50.9
2026-03-16,competitive,Europe,junkertown,Silver,자리야,TANK,4.1,54.2
2026-03-16,competitive,Europe,junkertown,Silver,정커퀸,TANK,3.2,52.4
2026-03-16,competitive,Europe,junkertown,Silver,정크랫,DAMAGE,12.1,45.1
2026-03-16,competitive,Europe,junkertown,Silver,제트팩 캣,SUPPORT,3.6,53.2
2026-03-16,competitive,Europe,junkertown,Silver,젠야타,SUPPORT,12.3,52.7
2026-03-16,competitive,Europe,junkertown,Silver,주노,SUPPORT,17.8,50.1
2026-03-16,competitive,Europe,junkertown,Silver,캐서디,DAMAGE,13.2,50.1
2026-03-16,competitive,Europe,junkertown,Silver,키리코,SUPPORT,28.0,49.5
2026-03-16,competitive,Europe,junkertown,Silver,토르비욘,DAMAGE,5.1,49.1
2026-03-16,competitive,Europe,junkertown,Silver,트레이서,DAMAGE,3.5,50.7
2026-03-16,competitive,Europe,junkertown,Silver,파라,DAMAGE,4.8,52.3
2026-03-16,competitive,Europe,junkertown,Silver,프레야,DAMAGE,4.5,50.4
2026-03-16,competitive,Europe,junkertown,Silver,한조,DAMAGE,9.5,49.4
2026-03-16,competitive,Europe,junkertown,Silver,해저드,TANK,2.0,47.2
2026-03-16,competitive,Europe,junkertown,Gold,D.Va,TANK,8.1,48.7
2026-03-16,competitive,Europe,junkertown,Gold,겐지,DAMAGE,8.5,52.0
2026-03-16,competitive,Europe,junkertown,Gold,도미나,TANK,5.7,52.8
2026-03-16,competitive,Europe,junkertown,Gold,둠피스트,TANK,4.2,51.8
2026-03-16,competitive,Europe,junkertown,Gold,라마트라,TANK,8.9,48.2
2026-03-16,competitive,Europe,junkertown,Gold,라이프위버,SUPPORT,8.0,49.5
2026-03-16,competitive,Europe,junkertown,Gold,라인하르트,TANK,12.1,50.9
2026-03-16,competitive,Europe,junkertown,Gold,레킹볼,TANK,2.2,57.6
2026-03-16,competitive,Europe,junkertown,Gold,로드호그,TANK,7.9,49.3
2026-03-16,competitive,Europe,junkertown,Gold,루시우,SUPPORT,5.2,46.7
2026-03-16,competitive,Europe,junkertown,Gold,리퍼,DAMAGE,12.3,51.0
2026-03-16,competitive,Europe,junkertown,Gold,마우가,TANK,5.7,49.8
2026-03-16,competitive,Europe,junkertown,Gold,메르시,SUPPORT,22.1,50.2
2026-03-16,competitive,Europe,junkertown,Gold,메이,DAMAGE,8.6,51.8
2026-03-16,competitive,Europe,junkertown,Gold,모이라,SUPPORT,29.0,46.5
2026-03-16,competitive,Europe,junkertown,Gold,미즈키,SUPPORT,18.1,53.1
2026-03-16,competitive,Europe,junkertown,Gold,바스티온,DAMAGE,17.9,47.0
2026-03-16,competitive,Europe,junkertown,Gold,바티스트,SUPPORT,7.4,43.7
2026-03-16,competitive,Europe,junkertown,Gold,벤데타,DAMAGE,3.9,53.8
2026-03-16,competitive,Europe,junkertown,Gold,벤처,DAMAGE,2.2,54.4
2026-03-16,competitive,Europe,junkertown,Gold,브리기테,SUPPORT,2.7,50.3
2026-03-16,competitive,Europe,junkertown,Gold,소전,DAMAGE,11.6,45.9
2026-03-16,competitive,Europe,junkertown,Gold,솔저: 76,DAMAGE,23.7,50.8
2026-03-16,competitive,Europe,junkertown,Gold,솜브라,DAMAGE,3.8,46.0
2026-03-16,competitive,Europe,junkertown,Gold,시그마,TANK,15.4,50.1
2026-03-16,competitive,Europe,junkertown,Gold,시메트라,DAMAGE,2.1,45.0
2026-03-16,competitive,Europe,junkertown,Gold,아나,SUPPORT,27.2,48.4
2026-03-16,competitive,Europe,junkertown,Gold,안란,DAMAGE,8.4,51.9
2026-03-16,competitive,Europe,junkertown,Gold,애쉬,DAMAGE,17.3,53.5
2026-03-16,competitive,Europe,junkertown,Gold,에코,DAMAGE,3.8,49.2
2026-03-16,competitive,Europe,junkertown,Gold,엠레,DAMAGE,16.5,50.1
2026-03-16,competitive,Europe,junkertown,Gold,오리사,TANK,13.2,47.8
2026-03-16,competitive,Europe,junkertown,Gold,우양,SUPPORT,7.1,54.9
2026-03-16,competitive,Europe,junkertown,Gold,위도우메이커,DAMAGE,8.7,51.7
2026-03-16,competitive,Europe,junkertown,Gold,윈스턴,TANK,5.4,51.1
2026-03-16,competitive,Europe,junkertown,Gold,일리아리,SUPPORT,11.3,54.3
2026-03-16,competitive,Europe,junkertown,Gold,자리야,TANK,5.4,47.0
2026-03-16,competitive,Europe,junkertown,Gold,정커퀸,TANK,3.8,53.9
2026-03-16,competitive,Europe,junkertown,Gold,정크랫,DAMAGE,8.7,44.7
2026-03-16,competitive,Europe,junkertown,Gold,제트팩 캣,SUPPORT,4.2,49.6
2026-03-16,competitive,Europe,junkertown,Gold,젠야타,SUPPORT,12.1,55.0
2026-03-16,competitive,Europe,junkertown,Gold,주노,SUPPORT,16.3,50.5
2026-03-16,competitive,Europe,junkertown,Gold,캐서디,DAMAGE,15.7,49.4
2026-03-16,competitive,Europe,junkertown,Gold,키리코,SUPPORT,29.4,49.0
2026-03-16,competitive,Europe,junkertown,Gold,토르비욘,DAMAGE,5.2,52.4
2026-03-16,competitive,Europe,junkertown,Gold,트레이서,DAMAGE,4.0,50.3
2026-03-16,competitive,Europe,junkertown,Gold,파라,DAMAGE,3.3,49.6
2026-03-16,competitive,Europe,junkertown,Gold,프레야,DAMAGE,4.5,45.0
2026-03-16,competitive,Europe,junkertown,Gold,한조,DAMAGE,9.4,51.9
2026-03-16,competitive,Europe,junkertown,Gold,해저드,TANK,2.1,51.1
2026-03-16,competitive,Europe,junkertown,Platinum,D.Va,TANK,8.0,49.5
2026-03-16,competitive,Europe,junkertown,Platinum,겐지,DAMAGE,11.0,53.2
2026-03-16,competitive,Europe,junkertown,Platinum,도미나,TANK,5.7,54.2
2026-03-16,competitive,Europe,junkertown,Platinum,둠피스트,TANK,5.2,52.6
2026-03-16,competitive,Europe,junkertown,Platinum,라마트라,TANK,6.6,46.4
2026-03-16,competitive,Europe,junkertown,Platinum,라이프위버,SUPPORT,8.1,49.9
2026-03-16,competitive,Europe,junkertown,Platinum,라인하르트,TANK,9.6,50.2
2026-03-16,competitive,Europe,junkertown,Platinum,레킹볼,TANK,3.6,59.0
2026-03-16,competitive,Europe,junkertown,Platinum,로드호그,TANK,9.5,48.5
2026-03-16,competitive,Europe,junkertown,Platinum,루시우,SUPPORT,3.8,45.2
2026-03-16,competitive,Europe,junkertown,Platinum,리퍼,DAMAGE,9.9,49.0
2026-03-16,competitive,Europe,junkertown,Platinum,마우가,TANK,4.8,52.5
2026-03-16,competitive,Europe,junkertown,Platinum,메르시,SUPPORT,21.0,52.1
2026-03-16,competitive,Europe,junkertown,Platinum,메이,DAMAGE,7.9,50.5
2026-03-16,competitive,Europe,junkertown,Platinum,모이라,SUPPORT,21.5,44.6
2026-03-16,competitive,Europe,junkertown,Platinum,미즈키,SUPPORT,15.2,53.0
2026-03-16,competitive,Europe,junkertown,Platinum,바스티온,DAMAGE,13.8,45.8
2026-03-16,competitive,Europe,junkertown,Platinum,바티스트,SUPPORT,8.3,46.1
2026-03-16,competitive,Europe,junkertown,Platinum,벤데타,DAMAGE,3.4,53.2
2026-03-16,competitive,Europe,junkertown,Platinum,벤처,DAMAGE,2.2,46.8
2026-03-16,competitive,Europe,junkertown,Platinum,브리기테,SUPPORT,2.9,49.2
2026-03-16,competitive,Europe,junkertown,Platinum,소전,DAMAGE,12.3,46.8
2026-03-16,competitive,Europe,junkertown,Platinum,솔저: 76,DAMAGE,22.6,49.6
2026-03-16,competitive,Europe,junkertown,Platinum,솜브라,DAMAGE,4.7,46.5
2026-03-16,competitive,Europe,junkertown,Platinum,시그마,TANK,16.5,52.0
2026-03-16,competitive,Europe,junkertown,Platinum,시메트라,DAMAGE,1.7,44.7
2026-03-16,competitive,Europe,junkertown,Platinum,아나,SUPPORT,35.5,49.9
2026-03-16,competitive,Europe,junkertown,Platinum,안란,DAMAGE,7.5,54.0
2026-03-16,competitive,Europe,junkertown,Platinum,애쉬,DAMAGE,20.6,52.6
2026-03-16,competitive,Europe,junkertown,Platinum,에코,DAMAGE,3.4,50.9
2026-03-16,competitive,Europe,junkertown,Platinum,엠레,DAMAGE,18.6,51.7
2026-03-16,competitive,Europe,junkertown,Platinum,오리사,TANK,10.9,45.2
2026-03-16,competitive,Europe,junkertown,Platinum,우양,SUPPORT,8.0,54.0
2026-03-16,competitive,Europe,junkertown,Platinum,위도우메이커,DAMAGE,10.9,54.8
2026-03-16,competitive,Europe,junkertown,Platinum,윈스턴,TANK,7.3,47.8
2026-03-16,competitive,Europe,junkertown,Platinum,일리아리,SUPPORT,11.0,54.5
2026-03-16,competitive,Europe,junkertown,Platinum,자리야,TANK,5.4,46.3
2026-03-16,competitive,Europe,junkertown,Platinum,정커퀸,TANK,4.1,50.5
2026-03-16,competitive,Europe,junkertown,Platinum,정크랫,DAMAGE,5.1,44.7
2026-03-16,competitive,Europe,junkertown,Platinum,제트팩 캣,SUPPORT,4.8,50.4
2026-03-16,competitive,Europe,junkertown,Platinum,젠야타,SUPPORT,12.5,53.7
2026-03-16,competitive,Europe,junkertown,Platinum,주노,SUPPORT,15.4,51.3
2026-03-16,competitive,Europe,junkertown,Platinum,캐서디,DAMAGE,18.8,49.0
2026-03-16,competitive,Europe,junkertown,Platinum,키리코,SUPPORT,32.0,47.2
2026-03-16,competitive,Europe,junkertown,Platinum,토르비욘,DAMAGE,4.3,51.5
2026-03-16,competitive,Europe,junkertown,Platinum,트레이서,DAMAGE,4.8,49.0
2026-03-16,competitive,Europe,junkertown,Platinum,파라,DAMAGE,2.3,47.8
2026-03-16,competitive,Europe,junkertown,Platinum,프레야,DAMAGE,4.4,46.6
2026-03-16,competitive,Europe,junkertown,Platinum,한조,DAMAGE,9.8,50.6
2026-03-16,competitive,Europe,junkertown,Platinum,해저드,TANK,2.8,54.1
2026-03-16,competitive,Europe,junkertown,Diamond,D.Va,TANK,7.5,49.1
2026-03-16,competitive,Europe,junkertown,Diamond,겐지,DAMAGE,13.5,50.4
2026-03-16,competitive,Europe,junkertown,Diamond,도미나,TANK,5.9,51.8
2026-03-16,competitive,Europe,junkertown,Diamond,둠피스트,TANK,6.7,45.4
2026-03-16,competitive,Europe,junkertown,Diamond,라마트라,TANK,4.0,42.8
2026-03-16,competitive,Europe,junkertown,Diamond,라이프위버,SUPPORT,6.8,45.7
2026-03-16,competitive,Europe,junkertown,Diamond,라인하르트,TANK,7.0,50.8
2026-03-16,competitive,Europe,junkertown,Diamond,레킹볼,TANK,5.6,56.7
2026-03-16,competitive,Europe,junkertown,Diamond,로드호그,TANK,10.0,50.4
2026-03-16,competitive,Europe,junkertown,Diamond,루시우,SUPPORT,3.5,38.6
2026-03-16,competitive,Europe,junkertown,Diamond,리퍼,DAMAGE,7.4,47.0
2026-03-16,competitive,Europe,junkertown,Diamond,마우가,TANK,4.3,53.9
2026-03-16,competitive,Europe,junkertown,Diamond,메르시,SUPPORT,20.5,55.4
2026-03-16,competitive,Europe,junkertown,Diamond,메이,DAMAGE,5.6,46.2
2026-03-16,competitive,Europe,junkertown,Diamond,모이라,SUPPORT,13.5,45.4
2026-03-16,competitive,Europe,junkertown,Diamond,미즈키,SUPPORT,11.7,52.9
2026-03-16,competitive,Europe,junkertown,Diamond,바스티온,DAMAGE,10.2,44.2
2026-03-16,competitive,Europe,junkertown,Diamond,바티스트,SUPPORT,8.7,45.3
2026-03-16,competitive,Europe,junkertown,Diamond,벤데타,DAMAGE,3.5,54.3
2026-03-16,competitive,Europe,junkertown,Diamond,벤처,DAMAGE,1.9,56.5
2026-03-16,competitive,Europe,junkertown,Diamond,브리기테,SUPPORT,3.4,41.1
2026-03-16,competitive,Europe,junkertown,Diamond,소전,DAMAGE,14.2,42.6
2026-03-16,competitive,Europe,junkertown,Diamond,솔저: 76,DAMAGE,21.9,49.8
2026-03-16,competitive,Europe,junkertown,Diamond,솜브라,DAMAGE,5.3,44.2
2026-03-16,competitive,Europe,junkertown,Diamond,시그마,TANK,18.1,51.3
2026-03-16,competitive,Europe,junkertown,Diamond,시메트라,DAMAGE,1.4,42.4
2026-03-16,competitive,Europe,junkertown,Diamond,아나,SUPPORT,43.8,48.5
2026-03-16,competitive,Europe,junkertown,Diamond,안란,DAMAGE,5.7,49.6
2026-03-16,competitive,Europe,junkertown,Diamond,애쉬,DAMAGE,20.7,53.4
2026-03-16,competitive,Europe,junkertown,Diamond,에코,DAMAGE,3.5,53.9
2026-03-16,competitive,Europe,junkertown,Diamond,엠레,DAMAGE,21.1,55.5
2026-03-16,competitive,Europe,junkertown,Diamond,오리사,TANK,8.2,48.6
2026-03-16,competitive,Europe,junkertown,Diamond,우양,SUPPORT,9.3,53.4
2026-03-16,competitive,Europe,junkertown,Diamond,위도우메이커,DAMAGE,12.9,54.4
2026-03-16,competitive,Europe,junkertown,Diamond,윈스턴,TANK,10.5,52.4
2026-03-16,competitive,Europe,junkertown,Diamond,일리아리,SUPPORT,11.9,55.8
2026-03-16,competitive,Europe,junkertown,Diamond,자리야,TANK,4.9,42.0
2026-03-16,competitive,Europe,junkertown,Diamond,정커퀸,TANK,3.5,45.3
2026-03-16,competitive,Europe,junkertown,Diamond,정크랫,DAMAGE,3.4,49.4
2026-03-16,competitive,Europe,junkertown,Diamond,제트팩 캣,SUPPORT,5.9,52.9
2026-03-16,competitive,Europe,junkertown,Diamond,젠야타,SUPPORT,13.5,51.7
2026-03-16,competitive,Europe,junkertown,Diamond,주노,SUPPORT,14.4,51.9
2026-03-16,competitive,Europe,junkertown,Diamond,캐서디,DAMAGE,20.3,50.3
2026-03-16,competitive,Europe,junkertown,Diamond,키리코,SUPPORT,33.1,48.1
2026-03-16,competitive,Europe,junkertown,Diamond,토르비욘,DAMAGE,3.7,50.9
2026-03-16,competitive,Europe,junkertown,Diamond,트레이서,DAMAGE,7.7,51.6
2026-03-16,competitive,Europe,junkertown,Diamond,파라,DAMAGE,1.9,46.7
2026-03-16,competitive,Europe,junkertown,Diamond,프레야,DAMAGE,4.5,48.4
2026-03-16,competitive,Europe,junkertown,Diamond,한조,DAMAGE,9.9,48.4
2026-03-16,competitive,Europe,junkertown,Diamond,해저드,TANK,3.7,52.4
2026-03-16,competitive,Europe,junkertown,Master,D.Va,TANK,7.1,53.9
2026-03-16,competitive,Europe,junkertown,Master,겐지,DAMAGE,14.5,40.9
2026-03-16,competitive,Europe,junkertown,Master,도미나,TANK,6.3,47.4
2026-03-16,competitive,Europe,junkertown,Master,둠피스트,TANK,7.5,38.4
2026-03-16,competitive,Europe,junkertown,Master,라마트라,TANK,1.7,31.3
2026-03-16,competitive,Europe,junkertown,Master,라이프위버,SUPPORT,5.6,48.5
2026-03-16,competitive,Europe,junkertown,Master,라인하르트,TANK,5.6,44.8
2026-03-16,competitive,Europe,junkertown,Master,레킹볼,TANK,7.2,50.7
2026-03-16,competitive,Europe,junkertown,Master,로드호그,TANK,10.3,56.8
2026-03-16,competitive,Europe,junkertown,Master,루시우,SUPPORT,3.1,51.7
2026-03-16,competitive,Europe,junkertown,Master,리퍼,DAMAGE,3.9,30.7
2026-03-16,competitive,Europe,junkertown,Master,마우가,TANK,3.3,49.7
2026-03-16,competitive,Europe,junkertown,Master,메르시,SUPPORT,18.6,57.4
2026-03-16,competitive,Europe,junkertown,Master,메이,DAMAGE,3.9,50.3
2026-03-16,competitive,Europe,junkertown,Master,모이라,SUPPORT,6.9,41.8
2026-03-16,competitive,Europe,junkertown,Master,미즈키,SUPPORT,9.9,48.9
2026-03-16,competitive,Europe,junkertown,Master,바스티온,DAMAGE,8.5,48.5
2026-03-16,competitive,Europe,junkertown,Master,바티스트,SUPPORT,9.7,51.6
2026-03-16,competitive,Europe,junkertown,Master,벤데타,DAMAGE,3.6,45.1
2026-03-16,competitive,Europe,junkertown,Master,벤처,DAMAGE,2.0,72.1
2026-03-16,competitive,Europe,junkertown,Master,브리기테,SUPPORT,6.3,54.1
2026-03-16,competitive,Europe,junkertown,Master,소전,DAMAGE,20.9,47.2
2026-03-16,competitive,Europe,junkertown,Master,솔저: 76,DAMAGE,18.3,48.8
2026-03-16,competitive,Europe,junkertown,Master,솜브라,DAMAGE,4.1,45.0
2026-03-16,competitive,Europe,junkertown,Master,시그마,TANK,22.0,57.2
2026-03-16,competitive,Europe,junkertown,Master,시메트라,DAMAGE,1.8,29.0
2026-03-16,competitive,Europe,junkertown,Master,아나,SUPPORT,46.7,47.5
2026-03-16,competitive,Europe,junkertown,Master,안란,DAMAGE,3.1,60.7
2026-03-16,competitive,Europe,junkertown,Master,애쉬,DAMAGE,18.8,55.1
2026-03-16,competitive,Europe,junkertown,Master,에코,DAMAGE,4.8,63.9
2026-03-16,competitive,Europe,junkertown,Master,엠레,DAMAGE,26.4,55.9
2026-03-16,competitive,Europe,junkertown,Master,오리사,TANK,5.2,51.7
2026-03-16,competitive,Europe,junkertown,Master,우양,SUPPORT,13.2,50.4
2026-03-16,competitive,Europe,junkertown,Master,위도우메이커,DAMAGE,12.7,57.7
2026-03-16,competitive,Europe,junkertown,Master,윈스턴,TANK,13.0,43.5
2026-03-16,competitive,Europe,junkertown,Master,일리아리,SUPPORT,17.5,45.0
2026-03-16,competitive,Europe,junkertown,Master,자리야,TANK,3.6,50.1
2026-03-16,competitive,Europe,junkertown,Master,정커퀸,TANK,2.4,45.5
2026-03-16,competitive,Europe,junkertown,Master,정크랫,DAMAGE,2.7,44.3
2026-03-16,competitive,Europe,junkertown,Master,제트팩 캣,SUPPORT,5.1,49.2
2026-03-16,competitive,Europe,junkertown,Master,젠야타,SUPPORT,13.8,51.0
2026-03-16,competitive,Europe,junkertown,Master,주노,SUPPORT,12.1,49.6
2026-03-16,competitive,Europe,junkertown,Master,캐서디,DAMAGE,17.5,42.9
2026-03-16,competitive,Europe,junkertown,Master,키리코,SUPPORT,31.6,51.8
2026-03-16,competitive,Europe,junkertown,Master,토르비욘,DAMAGE,4.4,43.6
2026-03-16,competitive,Europe,junkertown,Master,트레이서,DAMAGE,11.2,50.6
